PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP16,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,PPTUG_EF,COSTT4_A,TUITIONFEE_IN,TUITIONFEE_OUT,TUITFTE,INEXPFTE,AVGFACSAL,PFTFAC,UGDS_WOMEN,RET_PT4_POOLED,RET_PT4_POOLED_binr
0.0,0.0,0.0,0.0,0.0,0.0,0.0777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0291,0.0,0.0,0.1456,0.0291,0.0,0.0,0.0583,0.0,0.0,0.0097,0.0,0.1068,0.0,0.068,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.4078,0.0,887.0,0.0056,0.9493,0.0135,0.0023,0.0011,0.0011,0.009000000000000001,0.018000000000000002,0.0,0.0485,25349.0,12714.0,12714.0,8269.0,4963.0,5321.0,1.0,0.6257,0.2222,0
0.0355,0.0,0.0,0.0,0.0113,0.0,0.0099,0.0,0.0752,0.0128,0.0,0.0014,0.0,0.0,0.0014,0.2652,0.0,0.0539,0.0028,0.0,0.0,0.027000000000000003,0.0,0.0,0.0582,0.0,0.0241,0.0426,0.034,0.0085,0.0,0.0,0.0,0.0,0.0355,0.1021,0.1887,0.0099,3153.0,0.6454,0.2743,0.0355,0.0098,0.0073,0.0035,0.0,0.0238,0.0003,0.0752,21252.0,8346.0,12156.0,5361.0,5303.0,6841.0,0.6429,0.5382,0.551,0
0.0,0.0,0.0,0.0,0.0133,0.0067,0.0326,0.0,0.1022,0.0089,0.0511,0.0081,0.0,0.0022,0.0156,0.1326,0.0,0.0319,0.0037,0.0,0.0111,0.0,0.0,0.0,0.0111,0.0,0.0333,0.0481,0.0,0.0007,0.0,0.0437,0.0837,0.0,0.0185,0.0911,0.2341,0.0156,5455.0,0.6504,0.0458,0.125,0.0554,0.0236,0.0015,0.0845,0.0137,0.0,0.1908,16554.0,5577.0,12650.0,3239.0,5928.0,6848.0,0.6432,0.5705,0.4426,0
0.0,0.0,0.0046,0.0,0.0315,0.1045,0.2051,0.0,0.0054,0.0,0.1321,0.0,0.0177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4724,0.0,0.0269,0.0,7520.0,0.1819,0.0668,0.1144,0.0625,0.0048,0.006999999999999999,0.0305,0.2903,0.2419,0.414,38666.0,21252.0,21252.0,27625.0,13555.0,8341.0,0.2088,0.5681,0.3546,0
0.0,0.0,0.0,0.0076,0.0535,0.0,0.0139,0.0,0.0636,0.0,0.0,0.0063,0.0,0.0,0.0239,0.0321,0.0,0.0214,0.0082,0.0,0.0,0.0,0.0019,0.0296,0.0063,0.0,0.11900000000000001,0.0,0.0252,0.0422,0.0,0.0,0.0,0.0,0.0775,0.3149,0.1436,0.0094,5560.0,0.395,0.0531,0.3232,0.0932,0.0022,0.0106,0.0786,0.0277,0.0165,0.1061,49911.0,37506.0,37506.0,18252.0,9028.0,8201.0,0.3264,0.6565,0.5417,0
0.0,0.0019,0.0,0.0,0.1059,0.0,0.0155,0.0,0.0622,0.0068,0.0,0.0019,0.0,0.0,0.033,0.0029,0.0,0.0564,0.0126,0.0,0.0437,0.0185,0.0087,0.0972,0.0019,0.0,0.0952,0.0,0.0,0.0768,0.0,0.0,0.0,0.0,0.1166,0.0797,0.1409,0.0214,4039.0,0.4617,0.0235,0.2144,0.1788,0.0012,0.004,0.0587,0.027000000000000003,0.0307,0.0396,51154.0,38448.0,38448.0,22311.0,11588.0,9299.0,1.0,0.6373,0.6667,1
0.0,0.0046,0.0007,0.0,0.0573,0.0277,0.0072,0.0,0.0336,0.0711,0.0046,0.002,0.0,0.0,0.0125,0.0428,0.0,0.0487,0.0086,0.0,0.027000000000000003,0.0606,0.0237,0.0099,0.002,0.0,0.0823,0.0389,0.0086,0.0316,0.0,0.0,0.0,0.0072,0.0165,0.1924,0.1673,0.0105,7397.0,0.3852,0.071,0.3564,0.0518,0.0058,0.0104,0.0607,0.0197,0.0391,0.1394,43158.0,32256.0,32256.0,19106.0,8967.0,9350.0,0.4314,0.6258,0.4915,0
0.1178,0.021,0.0401,0.0018,0.0311,0.0171,0.0326,0.0,0.0226,0.2514,0.0127,0.002,0.0,0.0,0.0147,0.0228,0.0,0.0532,0.0153,0.0,0.0,0.0449,0.0033,0.0,0.0177,0.0,0.03,0.0,0.0,0.0484,0.0,0.0,0.0,0.0,0.019,0.0186,0.1506,0.0114,21303.0,0.5474,0.0076,0.1685,0.1291,0.0015,0.0015,0.0758,0.0201,0.0484,0.0357,25960.0,9432.0,21312.0,8972.0,9848.0,10006.0,0.6859999999999999,0.4779,0.8,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0669,0.0157,0.0,0.0039,0.0,0.0,0.0,0.0,0.0,0.0,0.0945,0.0,391.0,0.3529,0.0665,0.1586,0.0665,0.0077,0.0077,0.0409,0.2225,0.0767,0.6982,33375.0,14310.0,14310.0,18373.0,8361.0,8147.0,0.8644,0.532,0.3636,0
0.0013,0.0152,0.0,0.0,0.0488,0.0,0.0165,0.0,0.0374,0.0386,0.0,0.0044,0.0,0.0,0.0177,0.1146,0.0,0.0595,0.0146,0.0,0.0051,0.0507,0.0038,0.0,0.0279,0.0,0.0804,0.0728,0.0082,0.0874,0.0,0.0,0.0,0.0,0.0152,0.0564,0.2058,0.0177,8705.0,0.1781,0.0579,0.5652,0.0705,0.0057,0.0017,0.0291,0.0617,0.0301,0.1387,16832.0,7147.0,19027.0,3470.0,6510.0,9262.0,0.5149,0.6072,0.4222,0
0.0095,0.0,0.0,0.0015,0.0344,0.0,0.0199,0.0,0.0199,0.0,0.0,0.0095,0.0,0.0,0.0264,0.0952,0.0,0.0508,0.0155,0.0,0.002,0.0588,0.003,0.0,0.0145,0.0,0.1391,0.0872,0.0,0.1102,0.0,0.0,0.0,0.0,0.0219,0.0658,0.2034,0.0115,9054.0,0.2207,0.0231,0.5221,0.0977,0.0034,0.0051,0.0362,0.0382,0.0535,0.1583,15732.0,7038.0,18918.0,5058.0,8629.0,9328.0,0.5063,0.6556,0.42200000000000004,0
0.0,0.0055,0.0,0.0,0.0415,0.0,0.0239,0.0,0.0018,0.0024,0.0,0.01,0.0189,0.0,0.025,0.0555,0.0,0.0284,0.0179,0.0,0.0003,0.0573,0.0021,0.0,0.0229,0.0,0.1478,0.0663,0.0155,0.0949,0.0,0.0,0.0,0.0,0.0413,0.0791,0.2253,0.0163,18088.0,0.1205,0.0519,0.6381,0.0546,0.0021,0.0023,0.0261,0.0698,0.0346,0.0967,18202.0,6885.0,18765.0,3881.0,6821.0,9564.0,0.4791,0.5989,0.5776,0
0.0327,0.0,0.0302,0.0048,0.0225,0.0,0.0382,0.0,0.0035,0.1644,0.0279,0.0046,0.0209,0.0,0.0128,0.0302,0.0,0.0502,0.0174,0.0,0.0006,0.0252,0.0046,0.0,0.0244,0.0,0.0298,0.0,0.0,0.0517,0.0,0.0,0.0,0.0,0.0405,0.0236,0.3262,0.013000000000000001,24205.0,0.1677,0.0336,0.4349,0.2221,0.0019,0.0017,0.0397,0.0651,0.0334,0.1061,21137.0,7339.0,19219.0,4875.0,7160.0,10273.0,0.4879,0.4614,0.6136,1
0.0469,0.0074,0.0,0.0032,0.0387,0.0,0.0289,0.0,0.0175,0.048,0.031,0.0056,0.0,0.0,0.0202,0.0406,0.0,0.0353,0.0058,0.0,0.0016,0.0817,0.0027,0.0,0.0074,0.0,0.0644,0.0379,0.0284,0.0915,0.0,0.0,0.0,0.0,0.0684,0.0986,0.1766,0.0117,16546.0,0.4248,0.0259,0.3288,0.054000000000000006,0.0056,0.0018,0.0551,0.0315,0.0725,0.071,22917.0,7348.0,19228.0,4430.0,7096.0,9409.0,0.551,0.5295,0.5143,0
0.0,0.0,0.0,0.0026,0.0726,0.0,0.0292,0.0,0.044000000000000004,0.0,0.0016,0.0062,0.0,0.0,0.0174,0.0519,0.0,0.0299,0.0099,0.0,0.0108,0.0421,0.002,0.0,0.0076,0.0,0.1058,0.0749,0.0601,0.0953,0.0,0.0,0.0,0.0,0.02,0.1265,0.1771,0.0122,13258.0,0.0629,0.1216,0.6198,0.0897,0.0012,0.0028,0.0279,0.0453,0.0288,0.2402,14463.0,6837.0,18717.0,4241.0,7415.0,9336.0,0.396,0.6277,0.3875,0
0.0802,0.0002,0.0,0.0032,0.0456,0.0,0.0087,0.0,0.0399,0.0396,0.0124,0.011000000000000001,0.0066,0.0,0.0126,0.0722,0.0,0.0275,0.0053,0.0,0.005,0.0674,0.0044,0.0,0.0119,0.0,0.0671,0.0,0.0277,0.1361,0.0,0.0,0.0,0.0,0.0314,0.1178,0.1515,0.0147,21877.0,0.1814,0.028999999999999998,0.5168,0.1364,0.0038,0.0018,0.0282,0.0602,0.0423,0.1127,16205.0,6585.0,18465.0,3860.0,7031.0,9208.0,0.5268,0.5794,0.5109,0
0.0,0.0,0.0,0.0067,0.1262,0.0,0.0161,0.0,0.0516,0.038,0.0,0.0069,0.0,0.0,0.0133,0.0142,0.0,0.0324,0.0075,0.0,0.0,0.0478,0.003,0.0,0.0102,0.0,0.0671,0.0396,0.0366,0.0641,0.0,0.0,0.0,0.0,0.053,0.1014,0.2488,0.0156,35045.0,0.191,0.0186,0.4334,0.2122,0.0011,0.0017,0.043,0.0619,0.037000000000000005,0.1889,17529.0,6850.0,18730.0,5693.0,7101.0,9747.0,0.4799,0.5625,0.6491,1
0.0,0.0078,0.0,0.0041,0.0339,0.0,0.0246,0.0,0.0,0.0061,0.0,0.0017,0.0476,0.0,0.0171,0.0377,0.0,0.0548,0.006999999999999999,0.0,0.0052,0.0481,0.0046,0.0,0.0087,0.0,0.0774,0.0562,0.0,0.0887,0.0,0.0,0.0,0.0,0.0429,0.1667,0.247,0.0119,13433.0,0.1529,0.0994,0.3392,0.2345,0.0022,0.0086,0.0578,0.0603,0.0451,0.1429,21267.0,6834.0,18714.0,6706.0,6714.0,9811.0,0.4425,0.6165,0.5942,0
0.0,0.0035,0.0,0.013000000000000001,0.0665,0.0,0.0165,0.0,0.0,0.0795,0.0076,0.0149,0.0837,0.0,0.0292,0.0215,0.0,0.0331,0.0076,0.0,0.0056,0.0424,0.0053,0.0,0.009000000000000001,0.0,0.0572,0.0168,0.0085,0.091,0.0,0.0,0.0,0.0,0.1102,0.1066,0.1526,0.0182,31402.0,0.1715,0.0385,0.4183,0.2234,0.0014,0.0026,0.0489,0.0616,0.0337,0.1284,18104.0,6730.0,18610.0,4920.0,7624.0,9865.0,0.4961,0.565,0.7189,1
0.0027,0.0,0.0,0.0054,0.0729,0.0004,0.0296,0.0,0.0529,0.0481,0.0104,0.0048,0.0,0.0,0.0202,0.0219,0.0,0.0513,0.0069,0.0,0.0002,0.0342,0.0038,0.0,0.0085,0.0,0.0623,0.039,0.0371,0.1215,0.0,0.0,0.0,0.0,0.0367,0.1502,0.1677,0.0113,24780.0,0.0598,0.0359,0.655,0.1357,0.001,0.0009,0.0177,0.0691,0.0249,0.1537,13612.0,6639.0,18519.0,3898.0,6759.0,9575.0,0.4098,0.5724,0.4634,0
0.0,0.0,0.0,0.0226,0.1197,0.0,0.0255,0.0,0.0336,0.048,0.0031,0.0067,0.0217,0.0,0.0173,0.0407,0.0,0.0344,0.0053,0.0,0.0002,0.0566,0.0027,0.0,0.0055,0.0,0.0996,0.0,0.0067,0.1222,0.0,0.0,0.0,0.0,0.0505,0.083,0.1841,0.0102,35620.0,0.2105,0.0477,0.4772,0.1048,0.0011,0.0009,0.0334,0.0849,0.0396,0.1664,15960.0,6875.0,18755.0,5271.0,7016.0,9744.0,0.4443,0.5399,0.5385,0
0.0,0.0078,0.0,0.0138,0.0776,0.0,0.0209,0.0,0.0632,0.0691,0.0053,0.005,0.0329,0.0,0.0221,0.0218,0.0,0.0403,0.0086,0.0,0.0136,0.0529,0.0028,0.0,0.0139,0.0,0.0567,0.0668,0.0295,0.10099999999999999,0.0,0.0,0.0,0.0,0.0413,0.0897,0.129,0.0145,28410.0,0.2605,0.0593,0.309,0.2072,0.0028,0.0068,0.0628,0.0283,0.0633,0.1742,18989.0,7204.0,19084.0,5078.0,7235.0,9477.0,0.4721,0.5597,0.6244,1
0.0,0.0446,0.0181,0.0221,0.0287,0.0,0.0634,0.0,0.0,0.11599999999999999,0.0,0.019,0.0,0.02,0.0377,0.0001,0.0,0.1047,0.049,0.0,0.0701,0.0,0.0105,0.0,0.034,0.0,0.0401,0.0,0.0148,0.1886,0.0,0.0,0.0,0.0,0.0263,0.0258,0.0491,0.0173,30574.0,0.2573,0.0175,0.1547,0.3452,0.0014,0.0011,0.0578,0.1227,0.0422,0.04,35777.0,14170.0,42184.0,20277.0,20030.0,16679.0,0.6751,0.5222,0.8617,1
0.0546,0.0327,0.0149,0.013999999999999999,0.036000000000000004,0.0,0.0355,0.0,0.001,0.1021,0.0,0.0227,0.0421,0.0,0.0232,0.0,0.0,0.1756,0.0236,0.0,0.0322,0.0,0.0043,0.0,0.0195,0.0,0.083,0.0,0.0,0.1478,0.0,0.0,0.0,0.0,0.0378,0.015,0.071,0.0113,30046.0,0.2516,0.0221,0.2143,0.2839,0.0018,0.0043,0.0515,0.1568,0.0137,0.026000000000000002,34435.0,14419.0,42433.0,15911.0,25752.0,14048.0,0.8398,0.5933,0.7905,1
0.0,0.0041,0.0,0.008,0.0041,0.0,0.076,0.0,0.0428,0.1137,0.0,0.0109,0.0,0.0,0.0165,0.0,0.0,0.0907,0.021,0.0,0.0372,0.0,0.0045,0.0,0.0229,0.0,0.1052,0.0,0.0,0.1826,0.0,0.0,0.0,0.0,0.0455,0.10300000000000001,0.1034,0.0081,29295.0,0.1396,0.0192,0.2643,0.3568,0.0005,0.003,0.0382,0.1675,0.0109,0.0154,31976.0,13738.0,41752.0,15149.0,21993.0,14989.0,0.7959,0.5266,0.6098,1
0.0,0.0077,0.0022,0.0345,0.0,0.0,0.0216,0.0,0.0,0.0699,0.0,0.0338,0.0,0.0,0.0358,0.0001,0.0,0.1554,0.0639,0.0,0.0497,0.0,0.0151,0.0,0.0248,0.0,0.115,0.0,0.0,0.2549,0.0,0.0,0.0,0.0,0.0459,0.0061,0.0261,0.0377,30994.0,0.2671,0.0342,0.2221,0.281,0.0018,0.0028,0.052000000000000005,0.1173,0.0217,0.0176,33751.0,13261.0,41275.0,18313.0,49371.0,17629.0,0.6916,0.5737,0.6905,1
0.0,0.0105,0.0,0.0118,0.0,0.0,0.0188,0.0,0.0,0.0911,0.0,0.0199,0.0,0.0,0.0411,0.0205,0.0,0.1375,0.0268,0.0,0.0098,0.0,0.0109,0.0,0.0163,0.0,0.0931,0.0,0.0152,0.2152,0.0,0.0,0.0,0.0,0.0612,0.0,0.179,0.0214,20044.0,0.1195,0.0408,0.4045,0.3422,0.0016,0.0041,0.04,0.0367,0.0106,0.0169,32308.0,13917.0,41931.0,12938.0,14536.0,12934.0,0.8540000000000001,0.5376,0.6042,1
0.0,0.0056,0.0,0.0042,0.0415,0.0,0.0838,0.0,0.0014,0.1751,0.0,0.0054,0.0121,0.0,0.0093,0.0,0.0,0.2305,0.0404,0.0,0.0692,0.0,0.0021,0.0,0.0347,0.0,0.0486,0.0,0.0,0.1358,0.0,0.0,0.0,0.0,0.023,0.0275,0.0418,0.0082,28577.0,0.1939,0.0154,0.1848,0.3461,0.0009,0.0026,0.0468,0.1941,0.0156,0.0244,31794.0,14018.0,42032.0,17287.0,26320.0,14740.0,0.8258,0.4909,0.675,1
0.0,0.0532,0.0,0.0182,0.0609,0.0,0.019,0.0,0.0,0.0413,0.0,0.0316,0.0,0.0007,0.0298,0.0002,0.0,0.1152,0.0575,0.0,0.0583,0.0,0.0143,0.0,0.0417,0.0,0.1202,0.0,0.0,0.2544,0.0,0.0,0.0,0.0,0.0521,0.0,0.011000000000000001,0.0203,22181.0,0.3195,0.0226,0.2656,0.1816,0.0014,0.0011,0.0831,0.0985,0.0266,0.0183,34990.0,14451.0,42465.0,14893.0,12526.0,15263.0,0.8507,0.5415,0.6176,1
0.0035,0.0495,0.0,0.0284,0.0,0.0,0.0944,0.0,0.0003,0.0409,0.0,0.061,0.0,0.0239,0.0,0.0,0.0,0.16899999999999998,0.0151,0.0,0.0246,0.0,0.0098,0.0,0.0485,0.0,0.0994,0.0,0.0138,0.1436,0.0,0.0,0.0,0.0,0.0806,0.0,0.0645,0.0291,17577.0,0.3143,0.019,0.2839,0.2215,0.001,0.0019,0.0798,0.062,0.0166,0.0282,35315.0,14020.0,42034.0,13640.0,10264.0,14354.0,0.7009,0.5004,0.2333,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1603,0.2363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3291,0.0,0.0,0.1688,0.0,1048.0,0.4857,0.0239,0.2032,0.0897,0.0029,0.0057,0.1174,0.0048,0.0668,0.0391,22301.0,7056.0,18936.0,7427.0,16145.0,9436.0,0.7553,0.1803,0.5,0
0.0,0.0078,0.0,0.0,0.1116,0.0,0.0169,0.0,0.0314,0.0024,0.0,0.0109,0.0,0.0,0.0368,0.0,0.0,0.0368,0.0097,0.0,0.0091,0.032,0.0097,0.0,0.0042,0.0,0.0531,0.0,0.0012,0.0465,0.0,0.0,0.0,0.0,0.2016,0.0284,0.3368,0.0133,6740.0,0.5455,0.0174,0.1509,0.1174,0.0012,0.0028,0.0685,0.039,0.0573,0.0364,66430.0,50594.0,50594.0,29574.0,15359.0,11552.0,1.0,0.6068,0.8571,1
0.0,0.0,0.0,0.0,0.0626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0424,0.0848,0.0,0.0444,0.0081,0.0,0.0485,0.0687,0.0,0.0222,0.0061,0.0,0.0909,0.0,0.0,0.0061,0.0,0.0,0.0,0.0,0.0545,0.2384,0.196,0.0263,1821.0,0.514,0.0456,0.2257,0.0802,0.0033,0.0044,0.0653,0.0478,0.0137,0.0988,46935.0,34100.0,34100.0,15249.0,7464.0,7028.0,1.0,0.6211,0.0,0
0.0,0.0,0.0,0.0,0.0619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1593,0.0,0.0177,0.0619,0.0,0.0354,0.0,0.0,0.031,0.0885,0.0,0.1637,0.0,0.0,0.0885,0.0088,0.0,0.0,0.0,0.0,0.0,0.0442,0.0265,0.0,0.1991,0.0133,657.0,0.3912,0.1142,0.2907,0.0259,0.0122,0.0213,0.0715,0.0137,0.0594,0.2329,43515.0,30438.0,30438.0,20602.0,6325.0,6082.0,0.2348,0.5068,0.4,0
0.0,0.0,0.0,0.0,0.0,0.5882,0.1176,0.0,0.0,0.0,0.0353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2588,0.0,0.0,0.0,603.0,0.3549,0.0481,0.204,0.2156,0.0083,0.0116,0.0697,0.0166,0.0713,0.2769,32122.0,19648.0,19648.0,18687.0,5917.0,7803.0,0.2165,0.2952,0.4445,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,453.0,0.479,0.1192,0.1854,0.0464,0.0088,0.0022,0.0949,0.0574,0.0066,0.0618,30863.0,24495.0,24495.0,14470.0,3151.0,6454.0,0.0521,0.46799999999999997,1.0,1
0.0,0.0,0.0,0.0,0.0592,0.0,0.0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0169,0.0479,0.0,0.0648,0.0,0.0,0.0254,0.0,0.0,0.0,0.0338,0.0,0.0873,0.0,0.0,0.0197,0.0,0.0,0.0,0.0,0.0535,0.4141,0.1521,0.0169,1284.0,0.3154,0.0514,0.2072,0.2617,0.006999999999999999,0.0117,0.0755,0.0109,0.0592,0.11599999999999999,61248.0,44690.0,44690.0,24291.0,16410.0,8716.0,0.3414,0.7383,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4539,0.0,0.4914,0.0,2367.0,0.3439,0.0608,0.2134,0.0913,0.0055,0.0114,0.0325,0.1749,0.0663,0.1073,48893.0,32293.0,32293.0,29217.0,6148.0,3620.0,0.4104,0.8775,0.8462,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.627,0.0,0.373,0.0,279.0,0.3656,0.0609,0.233,0.1685,0.0072,0.0143,0.0609,0.0466,0.043,0.1792,46244.0,32293.0,32293.0,47984.0,10096.0,2299.0,0.4063,0.8853,1.0,1
0.1516,0.0686,0.0,0.0,0.0,0.0,0.0,0.0036,0.0108,0.0,0.0,0.0,0.0289,0.0,0.0072,0.4368,0.0,0.0253,0.0036,0.0,0.0,0.0542,0.0,0.0,0.0,0.0,0.0,0.0253,0.0036,0.0217,0.0,0.0,0.0,0.0,0.0036,0.0,0.1552,0.0,1346.0,0.4785,0.1612,0.2273,0.0394,0.0267,0.0171,0.0007,0.0141,0.0349,0.5958,16299.0,1461.0,8511.0,632.0,7314.0,7640.0,0.2143,0.3952,0.0,0
0.0,0.0042,0.0,0.0042,0.0209,0.0,0.0,0.0,0.2296,0.0,0.0,0.0052,0.1451,0.0021,0.0,0.023,0.0,0.0251,0.0042,0.0,0.001,0.0094,0.0021,0.023,0.0021,0.0,0.0376,0.0386,0.048,0.0063,0.0,0.0,0.0,0.0,0.0084,0.0752,0.2766,0.0084,2791.0,0.2891,0.0527,0.4912,0.0408,0.0097,0.0054,0.0104,0.0193,0.0813,0.1609,38420.0,30458.0,30458.0,13676.0,5460.0,7065.0,0.9412,0.7137,0.5,0
0.0,0.0,0.0,0.0114,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0114,0.0966,0.0,0.0284,0.0,0.0,0.0,0.1534,0.0114,0.0,0.0,0.0,0.1477,0.0,0.0,0.1023,0.0,0.0,0.0,0.0,0.0,0.1477,0.2216,0.0057,589.0,0.1817,0.1851,0.4346,0.0866,0.0017,0.0187,0.0289,0.034,0.0289,0.0781,53125.0,38188.0,38188.0,17628.0,10585.0,7523.0,0.32799999999999996,0.635,0.5,0
0.0065,0.1673,0.0,0.012,0.0397,0.0,0.0179,0.0,0.0,0.0174,0.0,0.0038,0.0,0.0,0.0342,0.0527,0.0,0.1146,0.0136,0.0,0.0185,0.057,0.0092,0.0,0.0272,0.0,0.0967,0.0,0.0418,0.0994,0.0,0.0,0.0,0.0,0.0663,0.0,0.0831,0.0212,7846.0,0.4221,0.0357,0.3481,0.0292,0.0112,0.0022,0.071,0.0144,0.0661,0.0755,23661.0,7493.0,19373.0,4487.0,8209.0,9457.0,0.5505,0.5676,0.3636,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3158,0.0,0.0,0.2105,0.0,0.0,0.0,0.0,0.0526,0.0,0.0,0.0,0.1579,0.0,0.0,0.1053,0.0,0.0,0.0,0.0,0.0,0.0,0.1579,0.0,63.0,0.254,0.0,0.0,0.0159,0.0,0.0,0.0,0.0,0.7302,0.0,51803.0,30938.0,30938.0,16483.0,22471.0,7563.0,0.2308,0.5873,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2087,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.5478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,489.0,0.4131,0.047,0.3517,0.0307,0.0061,0.0061,0.0859,0.0082,0.0511,0.1186,26502.0,14884.0,14884.0,10591.0,4363.0,6277.0,0.3261,0.544,0.3333,0
0.0,0.0,0.0,0.0,0.0,0.0881,0.1447,0.3805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0535,0.0,846.0,0.3026,0.1229,0.3889,0.0697,0.0059,0.0177,0.0,0.0307,0.0615,0.2151,32152.0,18742.0,18742.0,7592.0,5258.0,5891.0,0.1485,0.4421,0.2931,0
0.0,0.0008,0.0,0.0,0.0474,0.0,0.015,0.0,0.064,0.0,0.0,0.0016,0.0545,0.015,0.0087,0.0917,0.0,0.0443,0.0032,0.0,0.0,0.0,0.0032,0.0,0.0063,0.0,0.0917,0.0,0.0206,0.0791,0.0,0.0,0.0,0.0,0.0277,0.0142,0.4063,0.0047,5120.0,0.20800000000000002,0.0588,0.5215,0.0506,0.0035,0.0057,0.0377,0.0326,0.0816,0.2697,52724.0,41450.0,41450.0,19899.0,9077.0,9079.0,0.3772,0.5875,0.5556,0
0.0,0.0,0.0,0.0,0.0,0.2095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7905,0.0,0.0,0.0,636.0,0.489,0.0189,0.1855,0.1887,0.0079,0.0031,0.0283,0.0487,0.0299,0.1164,45105.0,29800.0,29800.0,20138.0,11986.0,8576.0,0.1477,0.6777,0.75,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.5686,0.1176,0.1373,0.0392,0.0,0.0392,0.0392,0.0588,0.0,0.7647,32970.0,15600.0,15600.0,9677.0,4445.0,3970.0,0.2927,0.3137,0.4444,0
0.0,0.0,0.0,0.0,0.0216,0.0,0.0031,0.0,0.0,0.0,0.0,0.0062,0.0,0.0,0.0154,0.0309,0.0,0.0926,0.0123,0.0,0.0062,0.0432,0.034,0.0,0.0062,0.0,0.0401,0.179,0.0586,0.0123,0.0,0.0,0.0,0.0,0.0525,0.2315,0.1389,0.0154,1929.0,0.1369,0.0705,0.4837,0.1477,0.0041,0.0166,0.0363,0.1021,0.0021,0.071,43320.0,32130.0,32130.0,29377.0,10104.0,7818.0,0.3313,0.6008,0.3529,0
